Date,Team,OppTeam,Spread,O/U,Location
2023-12-20,BKN,NYK,1.0,233.0,home
2023-12-21,LAL,MIN,8.5,222.0,away
2023-12-21,WAS,POR,4.0,238.5,away
2023-12-21,LAC,OKC,6.5,237.5,away
2023-12-21,OKC,LAC,-6.5,237.5,home
2023-12-21,CLE,NOP,3.5,224.5,home
2023-12-21,UTA,DET,-1.0,233.0,away
2023-12-21,NOP,CLE,-3.5,224.5,away
2023-12-21,SAS,CHI,6.5,229.5,away
2023-12-21,IND,MEM,2.0,247.0,away
2023-12-21,DET,UTA,1.0,233.0,home
2023-12-21,ORL,MIL,9.0,238.0,away
2023-12-21,CHI,SAS,-6.5,229.5,home
2023-12-21,MEM,IND,-2.0,247.0,home
2023-12-21,MIL,ORL,-9.0,238.0,home
2023-12-21,MIN,LAL,-8.5,222.0,home
2023-12-21,POR,WAS,-4.0,238.5,home
2023-12-22,HOU,DAL,-8.5,222.5,home
2023-12-22,PHI,TOR,-7.5,230.5,home
2023-12-22,BKN,DEN,4.5,231.5,home
2023-12-22,GSW,WAS,-10.5,250.0,home
2023-12-22,DAL,HOU,8.5,222.5,away
2023-12-22,PHX,SAC,4.0,244.5,away
2023-12-22,WAS,GSW,10.5,250.0,away
2023-12-22,ATL,MIA,1.0,238.5,away
2023-12-22,DEN,BKN,-4.5,231.5,away
2023-12-22,TOR,PHI,7.5,230.5,away
2023-12-22,SAC,PHX,-4.0,244.5,home
2023-12-22,MIA,ATL,-1.0,238.5,home
2023-12-23,MEM,ATL,-1.0,237.5,away
2023-12-23,NYK,MIL,2.0,244.5,home
2023-12-23,SAS,DAL,8.5,243.0,away
2023-12-23,LAL,OKC,3.5,239.0,away
2023-12-23,CLE,CHI,6.5,214.0,away
2023-12-23,UTA,TOR,5.5,233.0,away
2023-12-23,ATL,MEM,1.0,237.5,home
2023-12-23,DET,BKN,9.5,231.0,away
2023-12-23,HOU,NOP,7.5,226.5,away
2023-12-23,ORL,IND,2.5,245.5,away
2023-12-23,DEN,CHA,-11.0,224.5,away
2023-12-23,BOS,LAC,-4.5,231.5,away
2023-12-23,MIN,SAC,2.5,232.5,away
2023-12-23,MIL,NYK,-2.0,244.5,away
2023-12-23,BKN,DET,-9.5,231.0,home
2023-12-23,LAC,BOS,4.5,231.5,home
2023-12-23,CHA,DEN,11.0,224.5,home
2023-12-23,IND,ORL,-2.5,245.5,home
2023-12-23,NOP,HOU,-7.5,226.5,home
2023-12-23,TOR,UTA,-5.5,233.0,home
2023-12-23,CHI,CLE,-6.5,214.0,home
2023-12-23,OKC,LAL,-3.5,239.0,home
2023-12-23,DAL,SAS,-8.5,243.0,home
2023-12-23,GSW,POR,-8.0,231.0,home
2023-12-23,SAC,MIN,-2.5,232.5,home
2023-12-23,POR,GSW,8.0,231.0,away
2023-12-25,MIA,PHI,1.5,227.5,home
2023-12-25,DAL,PHX,4.0,243.0,away
2023-12-25,PHI,MIA,-1.5,227.5,away
2023-12-25,GSW,DEN,7.5,235.5,away
2023-12-25,MIL,NYK,-3.0,242.5,away
2023-12-25,BOS,LAL,-4.5,234.5,away
2023-12-25,PHX,DAL,-4.0,243.0,home
2023-12-25,LAL,BOS,4.5,234.5,home
2023-12-25,NYK,MIL,3.0,242.5,home
2023-12-25,DEN,GSW,-7.5,235.5,home
2023-12-27,OKC,NYK,-3.5,241.0,home
2023-12-27,DAL,CLE,-6.5,232.0,home
2023-12-27,WAS,TOR,6.5,242.0,home
2023-12-27,ORL,PHI,-2.5,228.5,home
2023-12-27,HOU,PHX,3.0,225.0,home
2023-12-27,BKN,MIL,10.0,244.5,home
2023-12-27,CLE,DAL,6.5,232.0,away
2023-12-27,NYK,OKC,3.5,241.0,away
2023-12-27,PHX,HOU,-3.0,225.0,away
2023-12-27,MIL,BKN,-10.0,244.5,away
2023-12-27,TOR,WAS,-6.5,242.0,away
2023-12-27,PHI,ORL,2.5,228.5,away
2023-12-28,DAL,MIN,12.0,228.0,away
2023-12-28,IND,CHI,-1.0,239.0,away
2023-12-28,DET,BOS,17.0,234.0,away
2023-12-28,UTA,NOP,9.0,239.5,away
2023-12-28,GSW,MIA,-6.5,231.5,home
2023-12-28,MIA,GSW,6.5,231.5,away
2023-12-28,CHA,LAL,13.0,227.0,away
2023-12-28,MEM,DEN,9.0,222.5,away
2023-12-28,SAS,POR,3.0,232.5,away
2023-12-28,DEN,MEM,-9.0,222.5,home
2023-12-28,POR,SAS,-3.0,232.5,home
2023-12-28,MIN,DAL,-12.0,228.0,home
2023-12-28,CHI,IND,1.0,239.0,home
2023-12-28,BOS,DET,-17.0,234.0,home
2023-12-28,NOP,UTA,-9.0,239.5,home
2023-12-28,LAL,CHA,-13.0,227.0,home
2023-12-30,LAL,MIN,4.0,226.5,away
2023-12-30,TOR,DET,-4.0,233.0,away
2023-12-30,PHI,CHI,1.0,225.0,away
2023-12-30,DAL,GSW,4.0,243.0,away
2023-12-30,IND,NYK,-4.0,249.0,home
2023-12-30,UTA,MIA,3.0,231.0,home
2023-12-30,DET,TOR,4.0,233.0,home
2023-12-30,MIN,LAL,-4.0,226.5,home
2023-12-30,CHI,PHI,-1.0,225.0,home
2023-12-30,GSW,DAL,-4.0,243.0,home
2023-12-30,NYK,IND,4.0,249.0,away
2023-12-30,MIA,UTA,-3.0,231.0,away
2023-12-31,MEM,SAC,-1.0,237.0,home
2023-12-31,NOP,LAL,-5.5,233.5,home
2023-12-31,WAS,ATL,6.5,252.0,home
2023-12-31,BOS,SAS,-14.5,240.5,away
2023-12-31,ATL,WAS,-6.5,252.0,away
2023-12-31,LAL,NOP,5.5,233.5,away
2023-12-31,BKN,OKC,7.5,234.5,away
2023-12-31,SAS,BOS,14.5,240.5,home
2023-12-31,SAC,MEM,1.0,237.0,away
2023-12-31,PHX,ORL,-5.5,232.0,home
2023-12-31,ORL,PHX,5.5,232.0,away
2023-12-31,OKC,BKN,-7.5,234.5,home
2024-01-01,DEN,CHA,-16.5,224.5,home
2024-01-01,PHX,POR,-9.5,229.5,home
2024-01-01,DAL,UTA,-4.5,247.5,away
2024-01-01,POR,PHX,9.5,229.5,away
2024-01-01,MIA,LAC,8.0,228.5,away
2024-01-01,IND,MIL,8.0,262.0,away
2024-01-01,CLE,TOR,2.5,227.5,away
2024-01-01,DET,HOU,9.5,227.5,away
2024-01-01,LAC,MIA,-8.0,228.5,home
2024-01-01,CHA,DEN,16.5,224.5,away
2024-01-01,MIL,IND,-8.0,262.0,home
2024-01-01,TOR,CLE,-2.5,227.5,home
2024-01-01,HOU,DET,-9.5,227.5,home
2024-01-01,NYK,MIN,1.0,222.0,home
2024-01-01,UTA,DAL,4.5,247.5,home
2024-01-01,MIN,NYK,-1.0,222.0,away
2024-01-02,ORL,GSW,3.5,229.5,away
2024-01-02,SAS,MEM,11.0,237.0,away
2024-01-02,BKN,NOP,5.5,227.5,away
2024-01-02,BOS,OKC,-4.0,240.0,away
2024-01-02,CHA,SAC,15.5,233.5,away
2024-01-02,SAC,CHA,-15.5,233.5,home
2024-01-02,GSW,ORL,-3.5,229.5,home
2024-01-02,OKC,BOS,4.0,240.0,home
2024-01-02,NOP,BKN,-5.5,227.5,home
2024-01-02,MEM,SAS,-11.0,237.0,home
2024-01-02,CHI,PHI,10.0,223.0,away
2024-01-02,PHI,CHI,-10.0,223.0,home
2024-01-03,UTA,DET,-8.5,240.5,home
2024-01-03,LAL,MIA,-5.0,229.0,home
2024-01-03,NOP,MIN,6.0,220.5,away
2024-01-03,SAC,ORL,-5.5,231.5,home
2024-01-03,WAS,CLE,9.0,240.0,away
2024-01-03,MIL,IND,-3.5,257.5,away
2024-01-03,OKC,ATL,-1.0,248.5,away
2024-01-03,BKN,HOU,4.0,222.0,away
2024-01-03,TOR,MEM,1.0,227.5,away
2024-01-03,POR,DAL,11.0,239.0,away
2024-01-03,CHI,NYK,8.5,220.5,away
2024-01-03,LAC,PHX,-4.0,231.0,away
2024-01-03,DET,UTA,8.5,240.5,away
2024-01-03,ORL,SAC,5.5,231.5,away
2024-01-03,MIA,LAL,5.0,229.0,away
2024-01-03,HOU,BKN,-4.0,222.0,home
2024-01-03,MIN,NOP,-6.0,220.5,home
2024-01-03,CLE,WAS,-9.0,240.0,home
2024-01-03,IND,MIL,3.5,257.5,home
2024-01-03,ATL,OKC,1.0,248.5,home
2024-01-03,MEM,TOR,-1.0,227.5,home
2024-01-03,DAL,POR,-11.0,239.0,home
2024-01-03,NYK,CHI,-8.5,220.5,home
2024-01-03,PHX,LAC,4.0,231.0,home
2024-01-04,GSW,DEN,4.0,234.5,home
2024-01-04,SAS,MIL,11.0,248.0,home
2024-01-04,MIL,SAS,-11.0,248.0,away
2024-01-04,DEN,GSW,-4.0,234.5,away
2024-01-05,POR,DAL,7.0,234.0,away
2024-01-05,MEM,LAL,4.5,225.0,away
2024-01-05,DET,GSW,10.5,240.5,away
2024-01-05,MIA,PHX,2.5,227.5,away
2024-01-05,MIN,HOU,-4.0,216.0,away
2024-01-05,UTA,BOS,14.0,240.5,away
2024-01-05,LAL,MEM,-4.5,225.0,home
2024-01-05,ATL,IND,3.0,262.0,away
2024-01-05,OKC,BKN,-5.0,234.0,away
2024-01-05,WAS,CLE,10.0,237.5,away
2024-01-05,NYK,PHI,5.5,233.5,away
2024-01-05,CHA,CHI,8.5,218.0,away
2024-01-05,LAC,NOP,-0.0,230.5,away
2024-01-05,TOR,SAC,4.5,237.5,away
2024-01-05,SAC,TOR,-4.5,237.5,home
2024-01-05,GSW,DET,-10.5,240.5,home
2024-01-05,ORL,DEN,10.0,224.0,away
2024-01-05,HOU,MIN,4.0,216.0,home
2024-01-05,BOS,UTA,-14.0,240.5,home
2024-01-05,BKN,OKC,5.0,234.0,home
2024-01-05,CLE,WAS,-10.0,237.5,home
2024-01-05,PHI,NYK,-5.5,233.5,home
2024-01-05,IND,ATL,-3.0,262.0,home
2024-01-05,NOP,LAC,0.0,230.5,home
2024-01-05,DAL,POR,-7.0,234.0,home
2024-01-05,CHI,CHA,-8.5,218.0,home
2024-01-05,PHX,MIA,-2.5,227.5,home
2024-01-05,DEN,ORL,-10.0,224.0,home
2024-01-06,HOU,MIL,7.0,237.5,home
2024-01-06,PHI,UTA,-6.0,236.5,home
2024-01-06,WAS,NYK,9.5,240.0,home
2024-01-06,IND,BOS,7.0,249.5,home
2024-01-06,MIL,HOU,-7.0,237.5,away
2024-01-06,UTA,PHI,6.0,236.5,away
2024-01-06,NYK,WAS,-9.5,240.0,away
2024-01-06,BOS,IND,-7.0,249.5,away
2024-01-07,LAL,LAC,5.0,232.0,home
2024-01-07,GSW,TOR,-2.0,236.5,home
2024-01-07,PHX,MEM,-8.5,229.5,home
2024-01-07,DEN,DET,-15.5,236.0,home
2024-01-07,DAL,MIN,2.0,234.5,home
2024-01-07,ORL,ATL,2.5,240.5,home
2024-01-07,BKN,POR,-9.5,226.0,home
2024-01-07,NOP,SAC,4.5,233.5,away
2024-01-07,SAC,NOP,-4.5,233.5,home
2024-01-07,SAS,CLE,10.5,232.0,away
2024-01-07,POR,BKN,9.5,226.0,away
2024-01-07,ATL,ORL,-2.5,240.5,away
2024-01-07,MIN,DAL,-2.0,234.5,away
2024-01-07,DET,DEN,15.5,236.0,away
2024-01-07,MEM,PHX,8.5,229.5,away
2024-01-07,TOR,GSW,2.0,236.5,away
2024-01-07,LAC,LAL,-5.0,232.0,away
2024-01-07,CLE,SAS,-10.5,232.0,home
2024-01-08,OKC,WAS,-11.0,245.0,away
2024-01-08,BOS,IND,-3.0,246.0,away
2024-01-08,CHI,CHA,-6.5,216.0,away
2024-01-08,UTA,MIL,8.0,242.0,away
2024-01-08,HOU,MIA,4.0,218.5,away
2024-01-08,PHX,LAC,5.5,234.5,away
2024-01-08,MIL,UTA,-8.0,242.0,home
2024-01-08,MIA,HOU,-4.0,218.5,home
2024-01-08,IND,BOS,3.0,246.0,home
2024-01-08,CHA,CHI,6.5,216.0,home
2024-01-08,LAC,PHX,-5.5,234.5,home
2024-01-08,WAS,OKC,11.0,245.0,home
2024-01-09,DET,SAC,11.0,241.0,home
2024-01-09,ORL,MIN,5.5,217.5,home
2024-01-09,TOR,LAL,5.0,237.5,away
2024-01-09,SAC,DET,-11.0,241.0,away
2024-01-09,MIN,ORL,-5.5,217.5,away
2024-01-09,POR,NYK,13.0,229.5,away
2024-01-09,LAL,TOR,-5.0,237.5,home
2024-01-09,DAL,MEM,-9.5,236.0,home
2024-01-09,NYK,POR,-13.0,229.5,home
2024-01-09,MEM,DAL,9.5,236.0,away
2024-01-10,GSW,NOP,2.5,235.0,home
2024-01-10,BOS,MIN,-10.5,228.0,home
2024-01-10,CHA,SAC,9.0,229.5,home
2024-01-10,DET,SAS,3.0,238.5,home
2024-01-10,IND,WAS,-8.0,252.0,home
2024-01-10,ATL,PHI,1.0,246.5,home
2024-01-10,MIA,OKC,4.5,232.5,home
2024-01-10,UTA,DEN,6.5,238.5,home
2024-01-10,CHI,HOU,-4.0,216.5,home
2024-01-10,NOP,GSW,-2.5,235.0,away
2024-01-10,HOU,CHI,4.0,216.5,away
2024-01-10,TOR,LAC,11.5,233.5,away
2024-01-10,DEN,UTA,-6.5,238.5,away
2024-01-10,OKC,MIA,-4.5,232.5,away
2024-01-10,PHI,ATL,-1.0,246.5,away
2024-01-10,WAS,IND,8.0,252.0,away
2024-01-10,SAS,DET,-3.0,238.5,away
2024-01-10,SAC,CHA,-9.0,229.5,away
2024-01-10,MIN,BOS,10.5,228.0,away
2024-01-10,LAC,TOR,-11.5,233.5,home
2024-01-11,BKN,CLE,3.5,221.5,away
2024-01-11,LAL,PHX,1.5,238.5,home
2024-01-11,MIL,BOS,-2.0,247.5,home
2024-01-11,OKC,POR,-13.5,236.5,home
2024-01-11,DAL,NYK,5.0,234.5,home
2024-01-11,PHX,LAL,-1.5,238.5,away
2024-01-11,NYK,DAL,-5.0,234.5,away
2024-01-11,POR,OKC,13.5,236.5,away
2024-01-11,CLE,BKN,-3.5,221.5,home
2024-01-11,BOS,MIL,2.0,247.5,away
2024-01-12,HOU,DET,-8.5,224.5,away
2024-01-12,TOR,UTA,1.5,242.5,away
2024-01-12,DEN,NOP,-5.5,230.5,home
2024-01-12,UTA,TOR,-1.5,242.5,home
2024-01-12,SAS,CHA,-2.5,237.0,home
2024-01-12,MIN,POR,-16.0,220.0,home
2024-01-12,MIA,ORL,-1.5,219.5,home
2024-01-12,CHI,GSW,-3.0,228.5,home
2024-01-12,PHI,SAC,-1.0,242.5,home
2024-01-12,NOP,DEN,5.5,230.5,away
2024-01-12,DET,HOU,8.5,224.5,home
2024-01-12,LAC,MEM,-8.5,223.5,away
2024-01-12,IND,ATL,6.0,249.5,away
2024-01-12,SAC,PHI,1.0,242.5,away
2024-01-12,GSW,CHI,3.0,228.5,away
2024-01-12,ORL,MIA,1.5,219.5,away
2024-01-12,POR,MIN,16.0,220.0,away
2024-01-12,CHA,SAS,2.5,237.0,away
2024-01-12,ATL,IND,-6.0,249.5,home
2024-01-12,MEM,LAC,8.5,223.5,home
2024-01-13,BOS,HOU,-14.5,226.5,home
2024-01-13,MEM,NYK,11.0,219.5,home
2024-01-13,ATL,WAS,-8.0,248.0,home
2024-01-13,LAL,UTA,-1.0,237.5,away
2024-01-13,CHI,SAS,-6.5,229.0,away
2024-01-13,NOP,DAL,5.5,228.0,away
2024-01-13,GSW,MIL,13.5,241.0,away
2024-01-13,NYK,MEM,-11.0,219.5,away
2024-01-13,WAS,ATL,8.0,248.0,away
2024-01-13,HOU,BOS,14.5,226.5,away
2024-01-13,ORL,OKC,11.5,232.0,away
2024-01-13,MIL,GSW,-13.5,241.0,home
2024-01-13,UTA,LAL,1.0,237.5,home
2024-01-13,SAS,CHI,6.5,229.0,home
2024-01-13,DAL,NOP,-5.5,228.0,home
2024-01-13,OKC,ORL,-11.5,232.0,home
2024-01-14,MIA,CHA,-8.5,226.0,home
2024-01-14,CHA,MIA,8.5,226.0,away
2024-01-14,IND,DEN,10.5,240.0,away
2024-01-14,PHX,POR,-14.0,234.0,away
2024-01-14,DEN,IND,-10.5,240.0,home
2024-01-14,SAC,MIL,4.0,246.0,away
2024-01-14,MIN,LAC,0.0,224.0,home
2024-01-14,MIL,SAC,-4.0,246.0,home
2024-01-14,POR,PHX,14.0,234.0,home
2024-01-14,LAC,MIN,-0.0,224.0,away
2024-01-15,GSW,MEM,-7.5,226.0,away
2024-01-15,OKC,LAL,-2.5,242.5,away
2024-01-15,IND,UTA,7.0,247.5,away
2024-01-15,BOS,TOR,-6.5,238.5,away
2024-01-15,CHI,CLE,4.0,222.5,away
2024-01-15,MIA,BKN,-1.0,221.0,away
2024-01-15,ATL,SAS,-8.5,246.0,home
2024-01-15,ORL,NYK,5.5,217.5,away
2024-01-15,LAL,OKC,2.5,242.5,home
2024-01-15,UTA,IND,-7.0,247.5,home
2024-01-15,TOR,BOS,6.5,238.5,home
2024-01-15,CLE,CHI,-4.0,222.5,home
2024-01-15,MEM,GSW,7.5,226.0,home
2024-01-15,BKN,MIA,1.0,221.0,home
2024-01-15,WAS,DET,-6.0,239.0,home
2024-01-15,NYK,ORL,-5.5,217.5,home
2024-01-15,DET,WAS,6.0,239.0,away
2024-01-15,DAL,NOP,4.5,236.5,home
2024-01-15,SAS,ATL,8.5,246.0,away
2024-01-15,HOU,PHI,8.5,228.5,away
2024-01-15,NOP,DAL,-4.5,236.5,away
2024-01-15,PHI,HOU,-8.5,228.5,home
2024-01-16,PHI,DEN,-2.0,232.5,home
2024-01-16,PHX,SAC,-4.5,244.5,home
2024-01-16,LAC,OKC,-6.0,240.0,home
2024-01-16,OKC,LAC,6.0,240.0,away
2024-01-16,SAC,PHX,4.5,244.5,away
2024-01-16,DEN,PHI,2.0,232.5,away
2024-01-17,BOS,SAS,-14.5,236.5,home
2024-01-17,POR,BKN,5.5,221.5,home
2024-01-17,HOU,NYK,7.5,223.5,away
2024-01-17,CHA,NOP,12.0,229.5,away
2024-01-17,BKN,POR,-5.5,221.5,away
2024-01-17,DAL,LAL,3.0,244.5,away
2024-01-17,MIA,TOR,-3.0,225.5,away
2024-01-17,MIN,DET,-12.5,223.0,away
2024-01-17,NOP,CHA,-12.0,229.5,home
2024-01-17,MIL,CLE,-1.0,236.5,away
2024-01-17,ORL,ATL,4.5,228.0,away
2024-01-17,ATL,ORL,-4.5,228.0,home
2024-01-17,CLE,MIL,1.0,236.5,home
2024-01-17,DET,MIN,12.5,223.0,home
2024-01-17,TOR,MIA,3.0,225.5,home
2024-01-17,LAL,DAL,-3.0,244.5,home
2024-01-17,SAS,BOS,14.5,236.5,away
2024-01-17,NYK,HOU,-7.5,223.5,home
2024-01-18,WAS,NYK,12.0,233.5,away
2024-01-18,OKC,UTA,-3.0,245.5,away
2024-01-18,CHI,TOR,-2.0,228.0,away
2024-01-18,SAC,IND,-8.0,244.0,home
2024-01-18,MIN,MEM,-12.5,214.0,home
2024-01-18,UTA,OKC,3.0,245.5,home
2024-01-18,NYK,WAS,-12.0,233.5,home
2024-01-18,TOR,CHI,2.0,228.0,home
2024-01-18,IND,SAC,8.0,244.0,away
2024-01-18,MEM,MIN,12.5,214.0,away
2024-01-19,CHA,SAS,-4.5,236.0,home
2024-01-19,BOS,DEN,-7.0,234.0,home
2024-01-19,ORL,PHI,5.0,222.5,home
2024-01-19,LAL,BKN,-7.0,226.5,home
2024-01-19,MIA,ATL,-7.0,221.5,home
2024-01-19,POR,IND,8.0,237.0,home
2024-01-19,NOP,PHX,-2.5,237.0,home
2024-01-19,BKN,LAL,7.0,226.5,away
2024-01-19,PHX,NOP,2.5,237.0,away
2024-01-19,IND,POR,-8.0,237.0,away
2024-01-19,ATL,MIA,7.0,221.5,away
2024-01-19,PHI,ORL,-5.0,222.5,away
2024-01-19,SAS,CHA,4.5,236.0,away
2024-01-19,DEN,BOS,7.0,234.0,away
2024-01-20,UTA,HOU,2.0,235.0,away
2024-01-20,MEM,CHI,7.5,215.5,away
2024-01-20,TOR,NYK,7.5,229.5,away
2024-01-20,CLE,ATL,-2.0,232.0,away
2024-01-20,SAS,WAS,2.0,242.5,away
2024-01-20,PHI,CHA,-12.0,227.0,away
2024-01-20,MIL,DET,-13.5,245.5,away
2024-01-20,DET,MIL,13.5,245.5,home
2024-01-20,CHA,PHI,12.0,227.0,home
2024-01-20,WAS,SAS,-2.0,242.5,home
2024-01-20,ATL,CLE,2.0,232.0,home
2024-01-20,MIN,OKC,-3.0,229.0,home
2024-01-20,HOU,UTA,-2.0,235.0,home
2024-01-20,OKC,MIN,3.0,229.0,away
2024-01-20,CHI,MEM,-7.5,215.5,home
2024-01-20,NYK,TOR,-7.5,229.5,home
2024-01-21,BKN,LAC,10.0,227.5,away
2024-01-21,POR,LAL,11.5,229.0,away
2024-01-21,BOS,HOU,-11.5,226.0,away
2024-01-21,WAS,DEN,12.5,237.0,home
2024-01-21,ORL,MIA,1.0,213.5,home
2024-01-21,LAC,BKN,-10.0,227.5,home
2024-01-21,IND,PHX,7.0,245.0,away
2024-01-21,PHX,IND,-7.0,245.0,home
2024-01-21,HOU,BOS,11.5,226.0,home
2024-01-21,DEN,WAS,-12.5,237.0,away
2024-01-21,MIA,ORL,-1.0,213.5,away
2024-01-21,LAL,POR,-11.5,229.0,home
2024-01-22,PHX,CHI,-5.0,228.0,home
2024-01-22,MIL,DET,-12.5,248.0,away
2024-01-22,CHA,MIN,14.0,221.0,away
2024-01-22,CHI,PHX,5.0,228.0,away
2024-01-22,BOS,DAL,-2.5,240.5,away
2024-01-22,ATL,SAC,8.5,237.5,away
2024-01-22,CLE,ORL,-2.5,215.0,away
2024-01-22,MEM,TOR,7.0,225.5,away
2024-01-22,DAL,BOS,2.5,240.5,home
2024-01-22,SAC,ATL,-8.5,237.5,home
2024-01-22,SAS,PHI,13.5,237.5,away
2024-01-22,TOR,MEM,-7.0,225.5,home
2024-01-22,ORL,CLE,2.5,215.0,home
2024-01-22,PHI,SAS,-13.5,237.5,home
2024-01-22,DET,MIL,12.5,248.0,home
2024-01-22,MIN,CHA,-14.0,221.0,home
2024-01-23,LAL,LAC,9.5,235.0,away
2024-01-23,OKC,POR,-14.0,232.0,home
2024-01-23,UTA,NOP,6.5,239.5,away
2024-01-23,NYK,BKN,-3.5,223.5,away
2024-01-23,NOP,UTA,-6.5,239.5,home
2024-01-23,DEN,IND,-5.0,237.5,away
2024-01-23,BKN,NYK,3.5,223.5,home
2024-01-23,IND,DEN,5.0,237.5,home
2024-01-23,LAC,LAL,-9.5,235.0,home
2024-01-23,POR,OKC,14.0,232.0,away
2024-01-24,WAS,MIN,10.5,229.5,home
2024-01-24,HOU,POR,-9.5,220.0,home
2024-01-24,DET,CHA,-2.5,230.0,home
2024-01-24,MIA,MEM,-11.5,215.0,home
2024-01-24,MIL,CLE,-6.5,237.5,home
2024-01-24,GSW,ATL,-6.0,235.5,home
2024-01-24,PHX,DAL,-2.5,241.5,away
2024-01-24,DAL,PHX,2.5,241.5,home
2024-01-24,OKC,SAS,-9.0,241.0,away
2024-01-24,SAS,OKC,9.0,241.0,home
2024-01-24,ATL,GSW,6.0,235.5,away
2024-01-24,CLE,MIL,6.5,237.5,away
2024-01-24,MIN,WAS,-10.5,229.5,away
2024-01-24,CHA,DET,2.5,230.0,away
2024-01-24,POR,HOU,9.5,220.0,away
2024-01-24,MEM,MIA,11.5,215.0,away
2024-01-25,LAL,CHI,-6.0,230.0,home
2024-01-25,GSW,SAC,1.5,244.0,home
2024-01-25,MIA,BOS,8.5,225.0,home
2024-01-25,BKN,MIN,4.0,218.0,home
2024-01-25,WAS,UTA,7.0,247.0,home
2024-01-25,IND,PHI,4.5,240.0,home
2024-01-25,NYK,DEN,2.5,222.5,home
2024-01-25,PHI,IND,-4.5,240.0,away
2024-01-25,CHI,LAL,6.0,230.0,away
2024-01-25,SAC,GSW,-1.5,244.0,away
2024-01-25,DEN,NYK,-2.5,222.5,away
2024-01-25,BOS,MIA,-8.5,225.0,away
2024-01-25,MIN,BKN,-4.0,218.0,away
2024-01-25,UTA,WAS,-7.0,247.0,away
2024-01-26,LAC,TOR,-8.0,236.5,away
2024-01-26,DAL,ATL,-1.5,246.5,away
2024-01-26,MEM,ORL,6.0,211.5,home
2024-01-26,MIL,CLE,-5.5,238.0,home
2024-01-26,HOU,CHA,-5.0,222.5,away
2024-01-26,NOP,OKC,1.5,238.0,home
2024-01-26,PHX,IND,-5.0,244.5,away
2024-01-26,OKC,NOP,-1.5,238.0,away
2024-01-26,SAS,POR,-5.0,231.5,home
2024-01-26,IND,PHX,5.0,244.5,home
2024-01-26,CLE,MIL,5.5,238.0,away
2024-01-26,ATL,DAL,1.5,246.5,home
2024-01-26,TOR,LAC,8.0,236.5,home
2024-01-26,POR,SAS,5.0,231.5,away
2024-01-26,ORL,MEM,-6.0,211.5,away
2024-01-26,CHA,HOU,5.0,222.5,home
2024-01-27,SAC,DAL,-4.0,246.5,away
2024-01-27,MIN,SAS,-10.5,228.0,away
2024-01-27,LAL,GSW,1.5,245.5,away
2024-01-27,WAS,DET,3.5,241.0,away
2024-01-27,MIA,NYK,4.5,220.5,away
2024-01-27,PHI,DEN,13.0,223.5,away
2024-01-27,HOU,BKN,4.0,222.0,away
2024-01-27,LAC,BOS,7.0,232.0,away
2024-01-27,BKN,HOU,-4.0,222.0,home
2024-01-27,BOS,LAC,-7.0,232.0,home
2024-01-27,DET,WAS,-3.5,241.0,home
2024-01-27,NYK,MIA,-4.5,220.5,home
2024-01-27,DEN,PHI,-13.0,223.5,home
2024-01-27,CHA,UTA,10.0,231.0,home
2024-01-27,MIL,NOP,-3.5,243.0,home
2024-01-27,NOP,MIL,3.5,243.0,away
2024-01-27,SAS,MIN,10.5,228.0,home
2024-01-27,DAL,SAC,4.0,246.5,home
2024-01-27,UTA,CHA,-10.0,231.0,away
2024-01-27,GSW,LAL,-1.5,245.5,home
2024-01-28,PHX,ORL,-1.5,227.0,away
2024-01-28,CHI,POR,-5.5,222.5,away
2024-01-28,OKC,DET,-12.5,237.0,away
2024-01-28,MEM,IND,7.5,229.0,away
2024-01-28,POR,CHI,5.5,222.5,home
2024-01-28,DET,OKC,12.5,237.0,home
2024-01-28,IND,MEM,-7.5,229.0,home
2024-01-28,ATL,TOR,-7.0,239.5,home
2024-01-28,ORL,PHX,1.5,227.0,home
2024-01-28,TOR,ATL,7.0,239.5,away
2024-01-29,PHI,POR,-5.5,221.5,away
2024-01-29,NOP,BOS,8.0,233.0,away
2024-01-29,BOS,NOP,-8.0,233.0,home
2024-01-29,HOU,LAL,1.0,235.5,home
2024-01-29,CLE,LAC,1.5,226.5,home
2024-01-29,CHA,NYK,9.0,218.5,home
2024-01-29,MIA,PHX,-2.5,230.0,home
2024-01-29,OKC,MIN,-2.5,224.5,home
2024-01-29,MEM,SAC,11.0,223.5,home
2024-01-29,DEN,MIL,-4.0,237.5,home
2024-01-29,POR,PHI,5.5,221.5,home
2024-01-29,SAS,WAS,-3.5,241.5,home
2024-01-29,DAL,ORL,-4.0,227.0,home
2024-01-29,ORL,DAL,4.0,227.0,away
2024-01-29,WAS,SAS,3.5,241.5,away
2024-01-29,SAC,MEM,-11.0,223.5,away
2024-01-29,MIN,OKC,2.5,224.5,away
2024-01-29,PHX,MIA,2.5,230.0,away
2024-01-29,NYK,CHA,-9.0,218.5,away
2024-01-29,LAC,CLE,-1.5,226.5,away
2024-01-29,LAL,HOU,-1.0,235.5,away
2024-01-29,UTA,BKN,-1.0,236.5,away
2024-01-29,MIL,DEN,4.0,237.5,away
2024-01-29,BKN,UTA,1.0,236.5,home
2024-01-30,IND,BOS,8.0,249.0,away
2024-01-30,PHI,GSW,2.0,232.0,away
2024-01-30,LAL,ATL,5.5,248.0,away
